name,latitude,longitude,state,artcc,type,updated
TWIGG,41.25351666666667,-95.84347222222222,IOWA,ZMP,RNAV,08/14/2012
TWINN,40.496919444444444,-96.99083333333333,NEBRASKA,ZMP,RP,LNK*VORTAC*195.00/28.00
TWINZ,45.04879722222222,-92.28934444444444,WISCONSIN,ZMP,RP,EAU*VORTAC*281.00/35.71
TWITT,41.402049999999996,-95.85114166666666,IOWA,ZMP,RNAV,08/14/2012
TWOLF,43.28337222222222,-93.55143055555556,IOWA,ZMP,RP,GEP*VORTAC*178.00/112.00
TYIBR,43.81764444444445,-96.22529166666666,MINNESOTA,ZMP,RNAV,05/20/2010
TYNDA,43.01199722222222,-97.82712222222221,SOUTH DAKOTA,ZMP,RP,ONL*VORTAC*039.20/50.00
TYTAN,40.968380555555555,-95.72334722222223,IOWA,ZMP,MR,OFF*TACAN*133.00/12.00
AABEZ,44.78808333333333,-93.0047111111111,MINNESOTA,ZMP,RP,MSP*LD*121.36/10.02
AANAH,44.428155555555556,-93.32200833333333,MINNESOTA,ZMP,RNAV,01/16/2015
AANDY,41.81973333333334,-96.05911666666667,IOWA,ZMP,RP,SUX*VORTAC*150.33/33.62
AASUN,44.90767777777778,-93.25504444444445,MINNESOTA,ZMP,RP,PJL*LD*301.33/2.85
ABSAW,44.20888888888889,-93.84191944444444,MINNESOTA,ZMP,RNAV,02/09/2018
ACACE,44.63203611111111,-96.04200277777778,MINNESOTA,ZMP,RNAV,05/04/2007
ACANO,46.25531388888889,-84.63014166666666,MICHIGAN,ZMP,RNAV,11/19/2002
ACANY,40.67116111111111,-98.74429166666667,NEBRASKA,ZMP,WP,12/11/1995
ACATI,43.724183333333336,-83.79592777777778,MICHIGAN,ZMP,RNAV,11/19/2002
ACAYO,42.2008,-96.98176944444445,NEBRASKA,ZMP,RNAV,09/12/2011
ACAZE,44.88758055555555,-91.52187777777777,WISCONSIN,ZMP,RNAV,02/09/2018
ACEBE,44.66469722222222,-89.26375833333333,WISCONSIN,ZMP,RNAV,04/13/2017
ACEBO,48.674188888888885,-95.63234722222222,MINNESOTA,ZMP,RNAV,06/28/2007
ACILU,43.86924444444445,-94.57036944444444,MINNESOTA,ZMP,RNAV,05/22/2009
ACKEG,42.436994444444444,-96.97359166666666,NEBRASKA,ZMP,RNAV,05/31/2005
ACKOP,43.64366666666667,-93.95871944444444,MINNESOTA,ZMP,RNAV,02/14/2008
ACLIK,42.53048333333333,-95.45569444444445,IOWA,ZMP,RNAV,04/14/2009
ACOCO,43.794108333333334,-91.23320555555556,WISCONSIN,ZMP,RNAV,03/11/2015
ACPAP,43.18713333333333,-91.7906611111111,IOWA,ZMP,RNAV,04/23/2007
ADDEY,40.86734722222222,-98.31475555555555,NEBRASKA,ZMP,RP,GRI*VOR/DME*173.00/7.00
ADDLE,42.994375,-94.27659722222222,IOWA,ZMP,RP,FOD*VORTAC*355.00/23.00
ADEDY,43.051405555555554,-99.29481944444444,SOUTH DAKOTA,ZMP,RP,ONL*VORTAC*312.57/44.00
ADEME,43.75559166666667,-93.33045,MINNESOTA,ZMP,RNAV,02/07/2008
ADENO,45.03064444444444,-85.220425,MICHIGAN,ZMP,RP,GLR*VOR/DME*279.02
ADIER,47.027683333333336,-93.44306388888889,MINNESOTA,ZMP,RNAV,03/22/2009
ADRUM,40.917969444444445,-98.65891944444445,NEBRASKA,ZMP,RP,GRI*VOR/DME*248.91/16.14
ADUTE,48.28797222222222,-99.83214722222222,NORTH DAKOTA,ZMP,RNAV,06/28/2011
ADUWU,42.14400555555555,-97.60286388888888,NEBRASKA,ZMP,RNAV,10/06/2009
AFERO,45.632775,-88.26906944444444,WISCONSIN,ZMP,RNAV,02/09/2009
AFFIC,42.05928888888889,-93.70462777777779,IOWA,ZMP,RNAV,04/21/2010
AFSIC,42.32642222222223,-98.51909722222221,NEBRASKA,ZMP,RNAV,03/15/2007
AFTYN,44.86456666666667,-92.796925,MINNESOTA,ZMP,RNAV,01/13/2015
