name,latitude,longitude,state,artcc,type,updated
TOVUM,49.24138888888889,-112.81472222222222,,ZEG,RNAV,02/26/2016
DPCXG,59.724961111111114,-135.32728333333333,ALASKA,ZEG,CN,02/02/2010
