name,latitude,longitude,state,artcc,type,updated
YEPUP,18.279858333333333,-66.40729166666667,PUERTO RICO,ZSU,RNAV,11/24/2008
YIGTO,18.382661111111112,-66.2496388888889,PUERTO RICO,ZSU,RNAV,01/25/2013
YORUS,17.87355277777778,-65.33816944444445,PUERTO RICO,ZSU,RNAV,11/24/2008
YUNKE,18.272116666666665,-65.88149722222222,PUERTO RICO,ZSU,RNAV,11/24/2008
UPKEC,18.34183611111111,-66.25334722222222,PUERTO RICO,ZSU,RNAV,08/08/2000
URZUM,18.466230555555555,-65.9470888888889,PUERTO RICO,ZSU,RNAV,07/31/2010
UTAHS,19.690544444444445,-67.28678333333333,PUERTO RICO,ZSU,RP,BQN*VORTAC*001.93/72.00
KATOK,18.830761111111112,-68.0,PUERTO RICO,ZSU,RP,BQN*VORTAC*301.52/54.55
KBEZA,16.208925,-67.474475,OFFSHORE ATLANTIC,ZSU,RNAV,04/28/2017
KIKER,15.098372222222222,-65.29484722222222,OFFSHORE ATLANTIC,ZSU,RNAV,DDP*NDB*173.12
KINCH,21.621477777777777,-67.19781666666667,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
KMCHO,18.249505555555558,-66.81807222222221,PUERTO RICO,ZSU,RNAV,01/21/2015
KOTME,18.625158333333335,-66.08511944444444,PUERTO RICO,ZSU,RP,SJU*VORTAC*344.00/12.00
KUTHO,18.328363888888887,-65.18016111111112,VIRGIN ISLANDS,ZSU,RP,TMN*LD*W CRS/12.53
KYAAK,17.657375,-66.53007777777778,PUERTO RICO,ZSU,RNAV,01/20/2015
RAFEE,16.109233333333336,-65.07008888888889,OFFSHORE ATLANTIC,ZSU,RNAV,04/08/2008
RAYAS,15.687861111111111,-65.48856666666667,OFFSHORE ATLANTIC,ZSU,RP,11/23/1998
REKUA,18.362244444444446,-65.97008611111112,PUERTO RICO,ZSU,RNAV,11/21/2008
REMSY,18.43372777777778,-66.09291666666667,PUERTO RICO,ZSU,RP,SJU*VORTAC*273.77/5.95
RENTS,18.26551111111111,-64.77883055555556,VIRGIN ISLANDS,ZSU,RP,COY*VOR/DME*001.00
RIMMA,18.407377777777775,-66.09216944444444,PUERTO RICO,ZSU,RNAV,07/31/2010
RIQIE,17.834391666666665,-65.599525,PUERTO RICO,ZSU,MR,NRR*TACAN*185.00/24.00
ROBLL,18.954525,-67.01404722222222,PUERTO RICO,ZSU,RP,BQN*VORTAC*021.11/27.81
ROJAN,17.968441666666664,-66.43433611111111,PUERTO RICO,ZSU,RNAV,01/21/2015
RORPE,18.018027777777778,-66.677025,PUERTO RICO,ZSU,RNAV,03/06/2006
RUTPE,18.416875,-66.81218888888888,PUERTO RICO,ZSU,RNAV,05/06/2013
GABAR,17.353322222222225,-63.0,VIRGIN ISLANDS,ZSU,RP,SKB*NDB/DME*297.48
GABYY,17.697972222222223,-66.72660833333333,PUERTO RICO,ZSU,RNAV,12/03/2008
GAGDD,19.66444444444444,-68.22472222222223,OFFSHORE ATLANTIC,ZSU,RNAV,04/07/2008
GANBO,18.267733333333332,-66.19841666666667,PUERTO RICO,ZSU,RP,BQN*VORTAC*114.70/53.71
GARCY,18.36266666666667,-66.19996666666667,PUERTO RICO,ZSU,RNAV,11/21/2008
GEECE,15.0,-63.25,OFFSHORE ATLANTIC,ZSU,RNAV,05/25/2016
GEROA,21.33962777777778,-65.83923055555555,OFFSHORE ATLANTIC,ZSU,RNAV,09/19/2016
GESGE,17.979630555555556,-66.47037777777778,PUERTO RICO,ZSU,RNAV,08/16/2006
GESSO,17.493822222222224,-65.77857777777778,PUERTO RICO,ZSU,RP,SJU*VORTAC*179.00/58.19
GLADA,18.94578611111111,-65.97687777777777,OFFSHORE ATLANTIC,ZSU,RNAV,07/09/2009
GOALL,18.181583333333336,-65.73602777777778,PUERTO RICO,ZSU,MW,11/01/2017
GOUDA,17.934019444444445,-63.666666666666664,VIRGIN ISLANDS,ZSU,RP,PJM*VOR/DME*270.90/31.97
