name,latitude,longitude,state,artcc,type,updated
TUBTY,48.57005,-122.53663888888889,WASHINGTON,ZSE,RNAV,06/01/2012
TUDGY,46.574469444444446,-120.85528333333333,WASHINGTON,ZSE,RP,YKM*VORTAC*250.00/17.00
TUDTO,44.70173611111112,-121.15337777777778,OREGON,ZSE,RNAV,04/23/2012
TULBE,44.29988888888889,-123.96810833333333,OREGON,ZSE,RP,ONP*VORTAC*151.45/17.00
TULIP,41.91166388888889,-121.52842222222222,CALIFORNIA,ZSE,RP,LKV*VORTAC*213.92/57.35
TULNE,42.569161111111114,-122.88245833333333,OREGON,ZSE,RNAV,09/27/2010
TUNGS,40.61075,-124.1977,CALIFORNIA,ZSE,RP,FOT*VORTAC*136.11/4.00
TUNNA,46.07373888888889,-124.1385638888889,OREGON,ZSE,WP,AST*VOR/DME*225.00/12.00
TUNNL,47.990833333333335,-121.17277777777778,WASHINGTON,ZSE,RNAV,11/08/2016
TUNNR,46.89615277777778,-122.4341388888889,WASHINGTON,ZSE,RNAV,03/12/2014
TUNVE,48.434780555555555,-122.93743055555557,WASHINGTON,ZSE,RNAV,08/18/2015
TUPSE,44.12130833333333,-121.35610277777778,OREGON,ZSE,RNAV,05/01/2017
TURNO,44.847433333333335,-122.95102222222222,OREGON,ZSE,RP,EUG*VORTAC*354.90/45.13
TWIGY,48.96170277777778,-115.9593888888889,MONTANA,ZSE,RP,MLP*VOR/DME*332.19/91.22
TWISP,48.26911666666667,-120.03824722222222,WASHINGTON,ZSE,RP,GEG*VORTAC*273.37/106.10
AARON,43.40038611111111,-122.70099166666667,OREGON,ZSE,RNAV,08/28/2013
AASEN,45.82989722222223,-122.61190277777777,WASHINGTON,ZSE,RP,UBG*VOR/DME*007.21/32.50
AAYRR,46.646819444444446,-123.72238888888889,WASHINGTON,ZSE,RNAV,01/10/2013
ACLOB,42.23965555555556,-122.28383055555555,OREGON,ZSE,RP,OED*VORTAC*098.00/31.47
ACONI,43.48062777777778,-123.33078611111111,OREGON,ZSE,CN,12/04/2014
ACORD,48.79080833333333,-122.53295833333333,WASHINGTON,ZSE,RP,YVR*VOR/DME*104.00/29.84
ACOTY,44.40430833333333,-123.30795833333333,OREGON,ZSE,RNAV,09/30/2016
ACVOL,44.6131,-123.27230277777778,OREGON,ZSE,RNAV,09/30/2016
ACWEW,46.19333333333333,-119.0156,WASHINGTON,ZSE,RNAV,09/12/2014
ADDUM,45.53162777777778,-122.45875277777778,OREGON,ZSE,RP,JMJ*LD*E CRS/5.84
ADLOW,44.75757222222222,-123.19932222222222,OREGON,ZSE,RP,CVO*VOR/DME*356.60/16.00
ADOJA,45.971225000000004,-121.36027777777777,WASHINGTON,ZSE,CN,12/04/2014
ADXAB,45.63865833333333,-118.74461388888889,OREGON,ZSE,RNAV,05/27/2009
ADXAC,46.606500000000004,-120.69533333333334,WASHINGTON,ZSE,RP,YKM*VORTAC*/10.60
ADYMS,46.42617222222222,-121.15896944444445,WASHINGTON,ZSE,RNAV,03/12/2014
AGANE,47.70076944444445,-122.31583611111111,WASHINGTON,ZSE,RP,CJL*LD*N CRS/15.79
AGICU,46.28616666666667,-123.48483333333333,WASHINGTON,ZSE,RNAV,01/30/2013
AGITY,46.546025,-120.45398611111112,WASHINGTON,ZSE,RNAV,07/01/2011
AGOGE,44.08015833333334,-124.21368055555556,OREGON,ZSE,RNAV,03/14/2011
AIDER,46.43043055555555,-119.54662222222223,WASHINGTON,ZSE,RNAV,09/12/2014
AJAVI,40.91268611111111,-124.15437777777778,CALIFORNIA,ZSE,CN,12/21/1999
AKUKY,44.32666666666667,-119.47770277777778,OREGON,ZSE,RP,IMB*VOR/DME*132.42/21.76
ALARE,47.21027222222222,-123.23162222222223,WASHINGTON,ZSE,RNAV,11/05/2015
