name,latitude,longitude,state,artcc,type,updated
TOFYE,61.63483333333333,-150.92399999999998,ALASKA,ZAN,CN,06/25/2003
TOGGU,64.52133611111111,-165.513575,ALASKA,ZAN,RP,OME*LD*278.74/1.04
TOKEE,55.9125,-133.37880833333335,ALASKA,ZAN,RP,ANN*VOR/DME*289.55/80.00
TOLCI,60.871180555555554,-155.84745,ALASKA,ZAN,MW,11/23/2015
TOLLO,65.10323888888888,-148.97619444444445,ALASKA,ZAN,RP,ENN*VORTAC*343.54/31.00
TOMMM,61.49583333333334,-150.1836111111111,ALASKA,ZAN,RNAV,12/13/2011
TOMMY,59.25264722222222,-155.81835277777776,ALASKA,ZAN,RP,AKN*VORTAC*026.00/43.00
TONGS,55.478125,-131.92543333333333,ALASKA,ZAN,RNAV,03/14/2011
TOORR,61.03445,-161.97770277777778,ALASKA,ZAN,RNAV,02/29/2012
TOPQI,70.67204722222223,-159.74566666666666,ALASKA,ZAN,RNAV,09/24/2009
TORSK,58.34085,-134.50313055555554,ALASKA,ZAN,RNAV,10/27/2014
TORTE,61.170825,-151.92661944444444,ALASKA,ZAN,RP,TED*VOR/DME*253.04/57.14
TOSIN,61.73933888888889,-145.5097,ALASKA,ZAN,RP,GKN*VOR/DME*161.08/25.00
TOSPY,61.46866666666667,-149.624,ALASKA,ZAN,CN,06/25/2003
TOSUE,51.85948611111111,-176.71874166666666,ALASKA,ZAN,RNAV,12/16/2009
TOTLE,64.06175833333333,-149.19230277777777,ALASKA,ZAN,RNAV,04/13/2017
TOTSE,66.777625,-162.10695555555554,ALASKA,ZAN,RNAV,08/09/2017
TOYKU,65.65544166666668,-155.89666666666665,ALASKA,ZAN,RP,HSL*VOR/DME*086.04/12.00
TOYNO,62.50151944444445,-160.22532777777778,ALASKA,ZAN,RNAV,07/29/2008
TOYUP,64.8246361111111,-157.677,ALASKA,ZAN,RNAV,12/01/2016
TRAID,56.504108333333335,-132.4285222222222,ALASKA,ZAN,RNAV,11/29/2012
TRDWL,58.24822777777778,-134.32823888888888,ALASKA,ZAN,RNAV,04/19/2018
TROLS,61.24286388888889,-149.9118527777778,ALASKA,ZAN,MR,EDF*TACAN*242.05/4.20
TRONN,56.61991388888889,-169.80774444444447,ALASKA,ZAN,RP,SRI*NDB/DME*286.61/5.98
TRPLN,65.0837,-147.52225555555557,ALASKA,ZAN,RNAV,10/21/2015
TRUDI,64.0679611111111,-145.595225,ALASKA,ZAN,RP,BIG*VORTAC*017.00/5.00
TRUKE,58.752427777777775,-162.02834722222224,ALASKA,ZAN,MR,EHM*NDB/DME*001.75/5.97
TRUMN,62.001669444444445,-160.0140111111111,ALASKA,ZAN,RNAV,09/25/2009
TTAUN,51.870155555555556,-176.6809111111111,ALASKA,ZAN,RNAV,05/08/2008
TUBDE,66.91845,-163.040625,ALASKA,ZAN,RP,OTZ*LD*W CRS/11.31
TUBNE,64.17776944444445,-145.61823333333334,ALASKA,ZAN,MR,FAI*VORTAC*099.00/72.55
TUBRE,56.85526388888889,-132.8284111111111,ALASKA,ZAN,RNAV,08/08/2016
TUCCI,61.554313888888885,-159.04049166666667,ALASKA,ZAN,RNAV,09/09/2009
TUCDU,61.85191388888889,-165.50541666666666,ALASKA,ZAN,RNAV,06/16/2009
TUCKS,60.22300833333333,-152.46096666666665,ALASKA,ZAN,RP,HOM*VOR/DME*301.00
TUCOD,56.969325000000005,-132.89927777777777,ALASKA,ZAN,RP,PSG*DD*344.00/10.18
TUCUL,61.70849444444445,-165.2034861111111,ALASKA,ZAN,RNAV,08/01/2007
TUDUE,62.46103611111111,-160.41557777777777,ALASKA,ZAN,RNAV,07/29/2008
TUJVE,59.914833333333334,-149.33950555555558,ALASKA,ZAN,RNAV,05/20/2011
TULLI,61.16753055555555,-150.19557222222224,ALASKA,ZAN,RP,ANC*LD*W CRS/6.67
TULOC,56.40418333333333,-157.96146944444445,ALASKA,ZAN,RNAV,10/23/2008
TUNDA,70.88616944444445,-153.30305555555557,ALASKA,ZAN,RP,BRW*VOR/DME*088.25/72.00
TUNLL,62.88995,-148.97151944444445,ALASKA,ZAN,RNAV,12/21/2015
TUNND,68.91785555555556,-165.83166111111112,ALASKA,ZAN,MR,LUR*NDB/DME*050.00/6.00
TURKS,56.716613888888894,-133.38461666666666,ALASKA,ZAN,RP,SQM*NDB*307.96
TURTY,55.807455555555556,-133.14948333333334,ALASKA,ZAN,RNAV,05/12/2016
TUVVO,67.62224166666665,-146.08017222222222,ALASKA,ZAN,RP,FYU*VORTAC*318.74/65.86
TUXTY,64.77930555555555,-147.91401944444445,ALASKA,ZAN,RNAV,03/11/2009
TUYOC,58.33416944444445,-155.92660277777776,ALASKA,ZAN,RNAV,AKN*VORTAC*115.77/35.00
TUYOY,64.99149722222222,-157.3520722222222,ALASKA,ZAN,RNAV,09/09/2009
TWIGI,60.64780555555556,-151.4574111111111,ALASKA,ZAN,RP,ENA*VOR/DME*265.53/8.00
AAMYY,51.50522222222222,-171.15325,ALASKA,ZAN,RP,08/01/2007
ACADE,69.07993055555555,-165.79088611111112,ALASKA,ZAN,MR,LUR*NDB/DME*014.00/14.00
ACATE,59.71414722222222,-162.55269444444446,ALASKA,ZAN,RNAV,07/07/2009
ACEYE,60.57429166666667,-151.38982222222222,ALASKA,ZAN,RNAV,07/19/2007
ACIGE,60.43980555555555,-151.7689,ALASKA,ZAN,RP,ENA*VOR/DME*219.51/20.00
ACIRI,67.81201388888888,-164.75033333333334,ALASKA,ZAN,RNAV,05/30/2008
ACIVE,60.56655555555555,-161.94298333333333,ALASKA,ZAN,RNAV,01/28/2004
ACRAN,61.072383333333335,-156.49089166666664,ALASKA,ZAN,RP,SQA*VOR/DME*248.76/25.00
ACUDU,66.87099444444443,-162.38640555555554,ALASKA,ZAN,RNAV,12/05/2014
ACYIJ,62.24124722222222,-145.4835,ALASKA,ZAN,RNAV,03/28/2018
ADKUH,59.55624722222222,-139.753,ALASKA,ZAN,RP,YAK*VOR/DME*/4.21
ADLEN,64.77304166666667,-169.78166388888891,,ZAN,RP,07/03/2017
ADMRL,58.18594722222222,-134.65613055555556,ALASKA,ZAN,RNAV,08/23/2016
ADREW,69.169675,-141.0025361111111,ALASKA,ZAN,RP,FYU*VORTAC*009.87/183.89
ADTOQ,70.39980833333334,-150.72744166666666,ALASKA,ZAN,RNAV,12/10/2011
AFEDI,68.54855555555555,-149.55300555555556,ALASKA,ZAN,RP,GBH*NDB*321.99
AFPIV,54.001933333333334,-166.5726361111111,ALASKA,ZAN,RNAV,06/08/2000
