name,latitude,longitude,state,artcc,type,updated
ICECI,39.382222222222225,-104.757775,COLORADO,ZDV,RNAV,11/23/2012
ICEDU,41.135333333333335,-105.43399166666667,WYOMING,ZDV,RNAV,04/12/2006
ICIES,38.71201388888889,-107.77678333333333,COLORADO,ZDV,RP,MTJ*VOR/DME*013.02/13.60
ICODE,41.91840555555555,-103.32918333333333,NEBRASKA,ZDV,RP,BFF*VORTAC*064.96/7.00
ICORY,37.808502777777775,-106.03787222222222,COLORADO,ZDV,RP,ALS*VORTAC*326.00/29.50
IDENE,39.473600000000005,-107.09930555555555,COLORADO,ZDV,RP,SXW*VOR/DME*196.28/10.61
IDGIY,36.762655555555554,-108.174925,NEW MEXICO,ZDV,RNAV,07/07/2009
IDIPE,44.33095277777778,-105.53728333333333,WYOMING,ZDV,RNAV,07/12/2005
IDOKE,40.026583333333335,-104.69545833333333,COLORADO,ZDV,RNAV,03/21/2012
IDOLL,38.81253888888889,-103.48586388888889,COLORADO,ZDV,RNAV,09/24/2012
IDPEF,39.275841666666665,-102.301075,COLORADO,ZDV,RNAV,12/06/2017
IDXUL,42.7417,-103.18730555555555,NEBRASKA,ZDV,RNAV,02/27/2012
IFFUL,41.62994444444445,-99.66957500000001,NEBRASKA,ZDV,RNAV,07/08/2008
IFLIP,41.03392222222222,-102.89611944444445,NEBRASKA,ZDV,RNAV,06/13/2008
IGEFO,39.32497777777778,-99.832925,KANSAS,ZDV,RNAV,05/07/2013
IGOKY,42.85811666666667,-103.14317500000001,NEBRASKA,ZDV,RNAV,07/13/2011
IHEXU,40.268027777777775,-100.51159722222222,NEBRASKA,ZDV,RNAV,10/03/2000
IHIYO,37.86020555555556,-102.73540555555556,COLORADO,ZDV,RNAV,02/16/2006
IHUKY,39.93884444444444,-101.05856388888888,KANSAS,ZDV,RNAV,06/14/2010
IIINN,39.64935277777778,-104.69751944444445,COLORADO,ZDV,RNAV,11/23/2012
IJKUQ,39.755966666666666,-104.524225,COLORADO,ZDV,RP,VWT*LD*171.99/1.94
IKBUW,39.236075,-101.05003333333333,KANSAS,ZDV,RNAV,07/21/2008
IKDAW,41.83620833333334,-107.13855000000001,WYOMING,ZDV,CN,12/04/2014
IKHAF,38.006566666666664,-108.12161388888889,COLORADO,ZDV,RP,ETL*VOR/DME*095.23/6.80
ILEUS,41.07924722222223,-107.40581666666667,WYOMING,ZDV,RNAV,08/10/2017
ILHOV,42.65975833333333,-100.50068888888889,NEBRASKA,ZDV,RNAV,04/06/2005
ILOME,39.26233055555556,-106.87946944444444,COLORADO,ZDV,RNAV,07/13/2009
ILQUP,39.62146666666667,-100.93880277777778,KANSAS,ZDV,RNAV,07/21/2008
IMAGN,39.022841666666665,-104.08724166666666,COLORADO,ZDV,RNAV,09/23/2012
IMEQI,41.586394444444444,-99.76430555555555,NEBRASKA,ZDV,RNAV,07/08/2008
IMOMY,40.26503888888889,-104.92591666666667,COLORADO,ZDV,RNAV,03/20/2009
IMPAY,38.56389166666666,-100.88626666666667,KANSAS,ZDV,RNAV,08/04/2006
IMSAF,39.652522222222224,-107.08169722222222,COLORADO,ZDV,RNAV,03/05/2014
IMUNE,44.50340833333333,-105.38176388888888,WYOMING,ZDV,RP,SHR*VOR/DME*095.20/74.72
INADE,40.618322222222226,-100.43896666666667,NEBRASKA,ZDV,RNAV,03/03/2015
INARM,40.05246944444444,-100.5378361111111,NEBRASKA,ZDV,RNAV,09/09/2015
