name,latitude,longitude,state,artcc,type,updated
TUFOR,42.55648055555555,-83.19447777777778,MICHIGAN,ZOB,RNAV,04/18/2018
TUGOY,39.207236111111115,-79.96396111111112,WEST VIRGINIA,ZOB,RNAV,03/31/2008
TUKJU,42.80970277777777,-83.5044,MICHIGAN,ZOB,RNAV,06/04/2008
TUMAY,41.21751944444445,-83.44603055555557,OHIO,ZOB,RNAV,03/29/2018
TUMMY,40.75468611111111,-83.00001388888889,OHIO,ZOB,RNAV,03/07/2016
TUNLE,43.16305,-77.54205,NEW YORK,ZOB,RNAV,03/26/2014
TUNOY,41.05068055555555,-81.32989722222221,OHIO,ZOB,RNAV,11/30/2017
TUPME,41.45921111111112,-83.60704722222222,OHIO,ZOB,RNAV,04/16/2001
TUPOZ,41.50078333333333,-84.39500555555556,OHIO,ZOB,RNAV,04/17/2012
TURME,40.45743055555556,-77.95454444444445,PENNSYLVANIA,ZOB,CN,06/17/2008
TVTRN,40.457930555555556,-82.12693333333333,OHIO,ZOB,RNAV,02/27/2018
TWERP,41.152049999999996,-84.51595,OHIO,ZOB,RP,FBC*VORTAC*291.13/36.46
TWICE,40.71096111111111,-80.53637499999999,OHIO,ZOB,RP,EWC*VOR/DME*253.28/16.32
TWIGS,42.80947222222222,-82.55286111111111,MICHIGAN,ZOB,RNAV,08/27/2013
TYGAR,39.248136111111116,-79.97574166666666,WEST VIRGINIA,ZOB,RP,MGW*VORTAC*201.21/19.26
TYROO,40.735,-78.33138888888888,PENNSYLVANIA,ZOB,RNAV,12/14/2017
TYSUN,41.16512222222222,-80.15632777777779,PENNSYLVANIA,ZOB,RP,DJB*VOR/DME*102.00/91.48
AAMMO,42.981494444444444,-83.82175,MICHIGAN,ZOB,RP,DXO*VOR/DME*342.52/50.31
ACAPO,41.44268888888889,-81.80579444444444,OHIO,ZOB,RNAV,09/11/2017
ACARI,40.769413888888884,-80.13934444444445,PENNSYLVANIA,ZOB,RNAV,02/21/2017
ACAVU,41.84788888888889,-79.55454166666667,PENNSYLVANIA,ZOB,RNAV,08/06/2010
ACETE,40.26391111111111,-80.59058333333333,WEST VIRGINIA,ZOB,RNAV,06/29/2017
ACIKI,39.68373611111111,-79.92448611111112,WEST VIRGINIA,ZOB,RNAV,12/18/2006
ACIRA,41.94293888888888,-83.57383333333333,MICHIGAN,ZOB,RP,HJT*LD*215.68/19.52
ACUSA,40.00734444444444,-77.59329722222222,PENNSYLVANIA,ZOB,RNAV,09/03/2003
ADDIC,41.930252777777774,-83.90797222222223,MICHIGAN,ZOB,RNAV,03/24/2011
ADRAN,41.16030555555555,-79.52675555555555,PENNSYLVANIA,ZOB,RNAV,02/04/2008
ADRIE,42.95827777777778,-83.11384444444444,MICHIGAN,ZOB,RNAV,03/27/2018
ADVAW,40.17392222222222,-79.90807222222223,PENNSYLVANIA,ZOB,RNAV,10/21/2014
AERIC,42.22115,-83.09734999999999,,ZOB,RP,DXO*VOR/DME*/12.02
AEROS,40.492419444444444,-81.72449444444445,OHIO,ZOB,RP,BSV*VOR/DME*226.00/20.00
AEVON,42.91317222222222,-77.863925,NEW YORK,ZOB,RNAV,02/04/2014
AFFTR,42.624605555555554,-83.13617222222223,MICHIGAN,ZOB,RNAV,04/17/2018
AFJEF,42.95512222222222,-84.46057777777779,MICHIGAN,ZOB,RNAV,07/09/2009
AFLAK,41.24986944444444,-84.26723055555556,OHIO,ZOB,RNAV,02/17/2015
AFXAD,39.508116666666666,-79.9989,WEST VIRGINIA,ZOB,RNAV,04/29/2009
AGCAP,40.44291111111111,-80.63009444444444,OHIO,ZOB,RNAV,05/21/2003
AGFAR,40.17593333333333,-79.62441944444444,PENNSYLVANIA,ZOB,RNAV,02/09/2018
AGFUB,42.53979722222222,-77.04523611111111,NEW YORK,ZOB,RNAV,06/18/2008
AGOBE,42.06157777777778,-78.64460277777779,NEW YORK,ZOB,RNAV,07/13/2006
AGOVY,40.01829166666666,-78.39905,PENNSYLVANIA,ZOB,RNAV,05/13/2015
AHLES,42.04808611111111,-83.20722222222223,MICHIGAN,ZOB,RP,RYS*NDB*224.32
AHNEM,40.390347222222225,-79.42160833333334,PENNSYLVANIA,ZOB,RNAV,02/09/2018
AHOVI,41.06336944444444,-83.27365277777778,OHIO,ZOB,RNAV,05/20/2009
AHPAH,43.305277777777775,-78.12641944444444,NEW YORK,ZOB,RNAV,09/22/2014
AHTIY,39.914402777777774,-80.38478611111111,PENNSYLVANIA,ZOB,RP,AGC*VOR/DME*225.06
AHUNT,42.31448611111111,-83.54948333333333,MICHIGAN,ZOB,RP,DXO*VOR/DME*312.80
AHUZU,40.0754,-78.3708361111111,PENNSYLVANIA,ZOB,RNAV,02/09/2018
AIRCO,43.21018333333333,-78.4825,NEW YORK,ZOB,RP,BUF*VOR/DME*031.08
AIRRA,41.10457777777778,-80.0635361111111,PENNSYLVANIA,ZOB,RNAV,09/20/2014
AJAPA,40.90956111111111,-80.19789166666666,PENNSYLVANIA,ZOB,RNAV,09/02/2016
AJDIF,42.96306944444445,-84.00939444444444,MICHIGAN,ZOB,RNAV,06/16/2009
AJFEF,41.740586111111114,-83.88494444444446,OHIO,ZOB,RNAV,04/16/2001
AKEPE,41.66500277777778,-83.56501944444445,OHIO,ZOB,RNAV,12/27/2005
AKEYE,41.31471388888889,-82.99422222222222,OHIO,ZOB,RNAV,06/06/2011
AKGEF,41.63149166666667,-82.73871111111112,OHIO,ZOB,RNAV,07/21/2006
AKMEE,42.62782777777778,-83.14020555555557,MICHIGAN,ZOB,RNAV,04/18/2018
AKRON,41.06972777777778,-81.38745277777778,OHIO,ZOB,RP,AK*NDB*
AKSAR,40.159277777777774,-80.28744722222223,PENNSYLVANIA,ZOB,RP,EWC*VOR/DME*193.00/40.01
AKTOF,41.513333333333335,-82.59273611111111,OHIO,ZOB,RNAV,07/28/2014
ALEDE,39.36770277777778,-84.37600277777777,OHIO,ZOB,RNAV,10/08/2015
ALEEE,41.00782777777778,-80.53171111111111,OHIO,ZOB,RNAV,08/25/2011
ALGAL,40.66898333333333,-79.85326944444444,PENNSYLVANIA,ZOB,RNAV,04/09/2014
ALIYO,41.452308333333335,-82.61484722222221,OHIO,ZOB,RNAV,11/14/2005
ALKER,40.98144444444445,-80.19001944444445,PENNSYLVANIA,ZOB,RP,EWC*VOR/DME*013.95/9.44
ALLAC,40.411208333333335,-78.87320555555554,PENNSYLVANIA,ZOB,RNAV,03/28/2009
ALLCO,41.7385,-80.08149999999999,PENNSYLVANIA,ZOB,RP,JHW*VOR/DME*245.19
ALLLN,42.406105555555555,-83.35775,MICHIGAN,ZOB,RNAV,12/08/2015
ALMAZ,41.42413888888888,-80.37602777777776,PENNSYLVANIA,ZOB,RNAV,12/22/2015
ALOMR,41.48820555555556,-81.72659444444444,OHIO,ZOB,RP,HPI*LD*057.96/8.58
ALPEW,40.93415555555555,-83.78718055555555,OHIO,ZOB,RNAV,03/30/2009
ALPHE,42.4359,-84.50991666666667,MICHIGAN,ZOB,RP,VIO*VOR/DME*119.36/48.53
ALTOO,40.39996111111111,-78.28147777777778,PENNSYLVANIA,ZOB,RP,11/04/2003
ALUCO,41.21474166666667,-82.61017777777778,OHIO,ZOB,RNAV,02/09/2018
ALWAZ,42.204147222222225,-83.02629166666667,MICHIGAN,ZOB,RP,EPA*LD*095.73/15.12
AMCOS,41.37793611111111,-83.267075,OHIO,ZOB,RNAV,02/09/2018
