name,latitude,longitude,state,artcc,type,updated
CANDE,35.55024722222222,-79.94459722222223,NORTH CAROLINA,ZTL,RP,CTF*VOR/DME*021.00/56.30
CANER,32.755966666666666,-84.59761666666667,GEORGIA,ZTL,RP,CSG*VORTAC*067.27/22.88
CANET,35.38285277777778,-83.34089444444444,NORTH CAROLINA,ZTL,RNAV,02/07/2003
CANPA,34.44040555555555,-86.76972222222223,ALABAMA,ZME,RNAV,01/28/2004
CANPO,32.038627777777776,-84.50200277777778,GEORGIA,ZTL,RNAV,11/04/2011
CANUG,33.22344722222223,-85.711175,ALABAMA,ZTL,RNAV,07/10/2017
CANUK,33.21695833333334,-83.80772499999999,GEORGIA,ZTL,RP,AHN*VOR/DME*209.09
CAPAC,31.941077777777778,-84.11656388888888,GEORGIA,ZJX,RP,PZD*VOR/DME*029.76/19.35
CAPEV,32.81771388888889,-83.51195277777778,GEORGIA,ZTL,RNAV,10/04/2007
CAPEX,35.612322222222225,-82.17181388888889,NORTH CAROLINA,ZTL,RNAV,02/06/2003
CAPOG,33.071063888888894,-87.76275555555556,ALABAMA,ZTL,RNAV,02/12/2008
CAPUN,33.78566111111111,-86.90443611111111,ALABAMA,ZTL,RP,VUZ*VORTAC*356.10/6.92
CAPUP,31.77746388888889,-83.667325,GEORGIA,ZJX,RNAV,08/15/2017
CARAN,33.95926666666667,-85.14937777777779,GEORGIA,ZTL,RP,GAD*VOR/DME*089.00/46.63
CARDO,33.577872222222226,-82.01958611111111,SOUTH CAROLINA,ZTL,RP,AIK*NDB*261.63
CAREM,34.60477777777778,-86.08368888888889,ALABAMA,ZTL,RNAV,10/03/2007
CAREX,34.199749999999995,-84.8430861111111,GEORGIA,ZTL,RNAV,06/13/2007
CARTT,35.1443,-82.02801111111111,SOUTH CAROLINA,ZTL,RP,SPA*VORTAC*325.16/8.29
CARVA,32.887505555555556,-84.95490833333334,GEORGIA,ZTL,RP,CSG*VORTAC*010.00
CARWN,35.54385277777778,-80.42875555555555,NORTH CAROLINA,ZTL,RP,LIB*VORTAC*251.33/43.00
CARYS,32.639738888888886,-83.31382222222221,GEORGIA,ZTL,RP,DBN*VORTAC*285.68/24.94
CASDO,32.04595555555555,-85.1219,ALABAMA,ZTL,RNAV,07/26/2011
CASIS,36.515225,-81.56292777777777,NORTH CAROLINA,ZTL,RNAV,05/26/2009
CASUN,34.01055,-83.70645,GEORGIA,ZTL,RNAV,07/16/2007
CASUS,34.632447222222225,-83.2959861111111,GEORGIA,ZTL,RP,ODF*VORTAC*178.75/3.80
CATGO,34.3785,-86.3278,ALABAMA,ZME,RNAV,03/06/2017
CATLO,32.08226666666667,-84.22225277777778,GEORGIA,ZTL,RNAV,11/04/2011
CATNA,32.37491111111111,-84.09553888888888,GEORGIA,ZTL,RNAV,11/04/2011
CATRN,33.52342222222222,-87.49249722222223,ALABAMA,ZTL,MR,LDK*VORTAC*005.00/16.00
CATSI,36.164725,-80.24899166666667,NORTH CAROLINA,ZTL,RNAV,03/30/2009
CATTA,33.64671666666666,-84.5423111111111,GEORGIA,ZTL,RP,ATL*LD*W CRS/7.02
CAVEB,33.731886111111116,-84.83555833333332,GEORGIA,ZTL,RP,RMG*VORTAC*150.14
CAVOV,33.41551388888889,-84.66034166666667,GEORGIA,ZTL,RNAV,09/05/2012
CAVPU,34.57625,-86.66178888888889,ALABAMA,ZME,MW,12/10/2015
CAVRO,35.64084722222222,-84.33726944444444,TENNESSEE,ZTL,RNAV,10/26/2005
CAVVI,35.49726666666667,-80.95963611111111,NORTH CAROLINA,ZTL,RP,VKQ*LD*002.97/18.01
CAYAB,35.781188888888884,-81.63234722222222,NORTH CAROLINA,ZTL,RNAV,05/11/2011
CAYBA,37.022475,-81.91171111111112,VIRGINIA,ZTL,RNAV,07/18/2011
CAYSE,32.75206111111111,-83.72634444444445,GEORGIA,ZTL,RNAV,06/28/2012
CCATT,34.270825,-84.15148888888889,GEORGIA,ZTL,RNAV,01/31/2014
CCLAY,33.30302777777778,-84.41144444444446,GEORGIA,ZTL,RNAV,01/31/2014
CCOKE,34.156625,-84.64395277777778,GEORGIA,ZTL,RNAV,07/26/2016
CEBAC,36.03073055555556,-83.75991666666667,TENNESSEE,ZTL,RP,VXV*VORTAC*044.00/10.00
CECAB,34.50825833333333,-86.78499444444444,ALABAMA,ZME,RP,DCU*VOR/DME*138.57
CECAL,32.3765,-85.93920555555556,ALABAMA,ZTL,RP,EUF*VORTAC*300.00
CECAY,34.93519166666666,-85.23936388888889,GEORGIA,ZTL,RNAV,03/28/2018
CEDAR,33.533474999999996,-82.61435833333333,GEORGIA,ZTL,RNAV,02/21/2014
CEDLO,31.78332222222222,-85.12371666666667,ALABAMA,ZJX,RP,EUF*VORTAC*176.00/10.00
CEDOK,33.921588888888884,-84.54238611111111,GEORGIA,ZTL,MR,DOB*TACAN*/1.80
CEDOX,35.2649,-81.07283333333334,NORTH CAROLINA,ZTL,RNAV,05/12/2016
CEEDE,35.90329444444444,-79.8531,NORTH CAROLINA,ZTL,RNAV,05/17/2017
CEGAL,36.76976944444444,-81.1234861111111,VIRGINIA,ZTL,RP,CLT*VOR/DME*360.00/94.99
CEGON,33.91735555555555,-86.20482222222222,ALABAMA,ZTL,RNAV,07/15/2011
CEGOX,33.63312222222222,-83.85751666666665,GEORGIA,ZTL,RP,ATL*VORTAC*094.36/28.94
CEKLA,33.46540277777778,-86.29438611111111,ALABAMA,ZTL,RNAV,03/23/2017
CEKUV,33.95716388888889,-82.98162222222223,GEORGIA,ZTL,CN,10/01/2008
CELGU,34.957550000000005,-83.20642777777778,GEORGIA,ZTL,RNAV,02/06/2003
CELUT,31.941808333333334,-86.07547777777778,ALABAMA,ZTL,RNAV,04/22/2014
CELVO,33.73961666666667,-83.72418611111111,GEORGIA,ZTL,RNAV,09/28/2009
CEMAN,35.233333333333334,-82.73333333333333,NORTH CAROLINA,ZTL,RNAV,08/01/2003
CEMGO,36.289341666666665,-82.53028333333333,TENNESSEE,ZTL,RNAV,10/31/2017
CEMPO,33.47088611111111,-86.91685000000001,ALABAMA,ZTL,RP,VUZ*VORTAC*182.10
CENVA,32.008944444444445,-83.19568611111112,GEORGIA,ZJX,RP,DBN*VORTAC*214.35
CEPET,34.099494444444446,-86.16193055555556,ALABAMA,ZTL,RNAV,04/03/2012
CERDO,32.378566666666664,-82.19767777777778,GEORGIA,ZTL,RNAV,04/21/2016
CEREB,36.00706111111111,-84.41448055555556,TENNESSEE,ZTL,RNAV,01/14/2003
CEREG,35.47146388888889,-84.46681944444444,TENNESSEE,ZTL,RNAV,01/04/2013
CERTA,34.35673055555556,-83.62665,GEORGIA,ZTL,RNAV,12/29/2015
CESGO,33.27083888888889,-82.18077500000001,GEORGIA,ZTL,RNAV,06/12/2012
CESKI,32.272574999999996,-82.67748888888889,GEORGIA,ZJX,RNAV,01/23/2014
CESOX,35.18881388888889,-81.00862222222223,NORTH CAROLINA,ZTL,RNAV,07/12/2011
CETAM,35.66773055555555,-81.6930138888889,NORTH CAROLINA,ZTL,RNAV,05/11/2011
CETOG,35.752925,-79.78131388888889,NORTH CAROLINA,ZTL,RNAV,11/21/2003
CETPO,35.30569722222222,-85.05069722222223,TENNESSEE,ZTL,RNAV,06/15/2011
CETRO,36.08951388888889,-83.23763333333333,TENNESSEE,ZTL,RNAV,01/14/2003
CEVES,34.257397222222224,-85.43488333333333,GEORGIA,ZTL,RNAV,12/28/2007
CEVGU,33.07071388888889,-81.90048611111112,GEORGIA,ZTL,RNAV,06/24/2004
CEVOM,32.58207777777778,-86.6401888888889,ALABAMA,ZTL,RP,MGM*VORTAC*320.01/27.00
