name,latitude,longitude,state,artcc,type,updated
TOTIE,33.42885555555555,-112.14168611111111,ARIZONA,ZAB,RP,AHA*LD*258.03/7.22
TOXIE,33.502425,-111.78013055555556,ARIZONA,ZAB,RNAV,01/04/2012
TOYOP,32.05584444444444,-111.25341388888889,ARIZONA,ZAB,RNAV,06/02/2006
TRACC,33.39315833333333,-105.41446388888889,NEW MEXICO,ZAB,RP,PIO*VOR/DME*341.95
TRAGZ,33.428802777777776,-111.95772777777778,ARIZONA,ZAB,RNAV,09/04/2001
TRALS,33.733536111111114,-105.92519444444444,NEW MEXICO,ZAB,MR,HMN*TACAN*360.00/53.00
TRAMY,35.08208055555556,-106.51133055555556,NEW MEXICO,ZAB,RNAV,10/30/2012
TRICO,32.018027777777775,-110.61490277777777,ARIZONA,ZAB,MR,DMA*TACAN*110.00/16.00
TUCOB,35.033208333333334,-103.7834861111111,NEW MEXICO,ZAB,RNAV,07/21/2004
TUCUY,33.06666666666667,-111.48333333333333,ARIZONA,ZAB,RNAV,01/17/2007
TUKEE,33.29931944444444,-111.89744444444445,ARIZONA,ZAB,RP,PXR*VORTAC*143.44/8.80
TUKKO,35.743380555555554,-101.3949,TEXAS,ZAB,RNAV,03/31/2008
TUKLE,32.03816388888889,-110.85122222222222,ARIZONA,ZAB,RNAV,11/19/2010
TULEE,33.12881388888889,-105.99373055555556,NEW MEXICO,ZAB,MR,HMN*TACAN*010.00/17.00
TUPBO,32.298938888888884,-111.28899444444444,ARIZONA,ZAB,RNAV,07/19/2011
TURQE,32.50009444444444,-106.00053611111112,NEW MEXICO,ZAB,RP,EWM*VORTAC*010.78/35.63
TXSAS,31.451841666666667,-104.43898888888889,TEXAS,ZAB,RNAV,02/14/2014
TYILR,35.043841666666665,-106.54872777777777,NEW MEXICO,ZAB,RNAV,11/19/2012
TYLAN,31.76686388888889,-106.11551944444444,TEXAS,ZAB,RP,EWM*VORTAC*132.05
TYLIK,33.305452777777774,-111.47649444444444,ARIZONA,ZAB,RNAV,04/19/2012
TYWEB,35.14268888888889,-106.79978055555556,NEW MEXICO,ZAB,RNAV,03/06/2014
TYYNE,34.50502777777778,-110.68926111111111,ARIZONA,ZAB,RNAV,04/03/2012
ACAGU,36.816205555555555,-103.19526388888889,NEW MEXICO,ZAB,RP,TBE*VOR/DME*131.62/32.88
ACELI,35.42302222222222,-108.09124722222222,NEW MEXICO,ZAB,RNAV,09/04/2003
ACERO,36.363525,-103.21218888888889,NEW MEXICO,ZAB,RNAV,07/11/2013
ACMIE,34.94893611111111,-106.67488888888889,NEW MEXICO,ZAB,RNAV,03/13/2014
ACOMA,34.887705555555556,-107.42182222222223,NEW MEXICO,ZAB,RP,ONM*VORTAC*305.00
ACRES,32.44168055555555,-105.78728055555555,NEW MEXICO,ZAB,MR,HMN*TACAN*137.00/30.00
ADABY,35.475994444444446,-108.87261388888888,NEW MEXICO,ZAB,WP,02/15/1996
ADOZO,36.405744444444444,-104.89934166666667,NEW MEXICO,ZAB,RP,CIM*VORTAC*181.47/5.30
ADWOT,33.428869444444445,-112.06892222222221,ARIZONA,ZAB,RNAV,01/13/2009
ADYAN,33.87920833333333,-109.88540555555556,ARIZONA,ZAB,RP,IWA*VORTAC*055.22/95.00
ADYOS,35.04765,-106.92471666666667,NEW MEXICO,ZAB,RNAV,11/18/2012
AEJAY,33.37475,-111.47649444444444,ARIZONA,ZAB,RNAV,08/08/2014
AFXUR,33.64129166666667,-111.8998638888889,ARIZONA,ZAB,RNAV,05/12/2009
AGAZY,31.19561388888889,-104.13615,TEXAS,ZAB,RP,PEQ*VOR/DME*229.55
AGERE,33.24605555555556,-112.45601111111111,ARIZONA,ZAB,RNAV,09/03/2010
AGGLA,33.32364166666667,-112.35748333333333,ARIZONA,ZAB,RNAV,08/08/2014
AGOPE,31.761916666666668,-106.17400555555557,TEXAS,ZAB,RNAV,04/01/2012
AGUAS,31.896108333333334,-106.26769166666666,TEXAS,ZAB,RP,EWM*VORTAC*163.87
AHHIC,31.477402777777776,-110.88890555555557,ARIZONA,ZAB,CN,12/21/1999
AHPAZ,34.31988055555556,-109.95866666666667,ARIZONA,ZAB,CN,12/21/1999
AKACU,31.345555555555553,-110.85499999999999,ARIZONA,ZAB,RP,OLS*VOR/DME*172.32/4.17
AKADE,31.722102777777778,-106.31793888888889,TEXAS,ZAB,RNAV,12/19/2011
AKASE,32.05866111111111,-105.77406111111111,NEW MEXICO,ZAB,RNAV,11/28/2016
AKIXE,31.9648,-110.76541388888889,ARIZONA,ZAB,RNAV,11/16/2010
AKYIV,33.238397222222225,-111.58039166666666,ARIZONA,ZAB,RNAV,10/26/2011
ALBNY,33.274338888888884,-111.61688888888888,ARIZONA,ZAB,RP,IWA*VORTAC*121.81/2.45
ALEYI,35.61111666666667,-106.0723111111111,NEW MEXICO,ZAB,RNAV,10/28/2003
ALEYS,33.29669722222222,-112.04906388888888,ARIZONA,ZAB,RP,PXR*VORTAC*193.92
ALIBY,31.921283333333335,-107.77891944444444,NEW MEXICO,ZAB,RP,SSO*VORTAC*092.00/78.46
ALIEE,33.228011111111115,-111.51057777777778,ARIZONA,ZAB,RNAV,04/23/2012
ALKEM,29.80777777777778,-104.58694444444444,TEXAS,ZAB,RP,09/15/2016
ALLIB,35.85317777777778,-100.45479166666667,TEXAS,ZAB,RNAV,03/02/2017
ALLIS,33.449216666666665,-112.62545555555555,ARIZONA,ZAB,RP,BXK*VORTAC*077.40/10.00
ALMON,32.38355,-111.49475833333334,ARIZONA,ZAB,RP,TFD*VORTAC*133.00/36.67
ALOGE,33.428869444444445,-112.06991944444444,ARIZONA,ZAB,RP,AHA*LD*258.03/3.62
ALVRZ,34.93755833333333,-106.46897222222222,NEW MEXICO,ZAB,RNAV,03/13/2014
AMACO,35.294941666666666,-101.63007777777777,TEXAS,ZAB,RNAV,11/29/2010
AMBRR,33.291013888888884,-112.34724166666666,ARIZONA,ZAB,RP,IWA*VORTAC*256.00/35.00
AMRRA,34.977355555555555,-106.97387222222223,NEW MEXICO,ZAB,RNAV,11/24/2012
AMUKI,29.516111111111112,-104.29416666666667,,ZAB,RP,11/15/2007
AMXUK,32.96109166666667,-109.39147777777778,ARIZONA,ZAB,RNAV,01/05/2011
ANCHO,33.608044444444445,-105.99965833333333,NEW MEXICO,ZAB,MR,HMN*TACAN*357.00/45.00
